BuildingID,MeterID,MeterName,MeterUnits,EnergyType,EnergyCost,EnergyReading,StartDate,EndDate
1796193,8940,708561701,kWh,,231.11,1663,2013-06-05T00:00:00,2013-07-03T00:00:00
1796193,8940,708561701,kWh,,191.26,1474,2013-01-04T00:00:00,2013-02-05T00:00:00
1796193,8940,708561701,kWh,,358.91,2590,2012-06-05T00:00:00,2012-07-04T00:00:00
1796193,8931,110547182,Therm,,5.76,,2014-03-04T00:00:00,2014-03-18T00:00:00
1796193,8931,110547182,Therm,,17.22,6,2013-07-02T00:00:00,2013-08-04T00:00:00
1796193,8931,110547182,Therm,,18.45,9,2012-05-03T00:00:00,2012-06-05T00:00:00
1796193,8931,110547182,Therm,,59.69,92,2012-04-03T00:00:00,2012-05-03T00:00:00
1796193,8931,110547182,Therm,,316.68,418,2013-12-03T00:00:00,2014-01-06T00:00:00
1796193,8931,110547182,Therm,,187.06,204,2014-03-17T00:00:00,2014-04-02T00:00:00
1796193,8931,110547182,Therm,,344.84,426,2014-01-06T00:00:00,2014-02-05T00:00:00
1796193,8931,110547182,Therm,,16.85,7,2013-08-04T00:00:00,2013-09-04T00:00:00
1796193,8931,110547182,Therm,,292.83,364,2013-01-03T00:00:00,2013-02-04T00:00:00
1796193,8931,110547182,Therm,,14.42,5,2013-09-04T00:00:00,2013-10-02T00:00:00
1796193,8931,110547182,Therm,,85.49,108,2013-04-03T00:00:00,2013-05-03T00:00:00
1796193,8931,110547182,Therm,,250.26,306,2013-02-04T00:00:00,2013-03-04T00:00:00
1796193,8931,110547182,Therm,,54.56,70,2013-10-02T00:00:00,2013-11-04T00:00:00
1796193,8931,110547182,Therm,,30.87,26,2013-05-03T00:00:00,2013-06-04T00:00:00
1796193,8931,110547182,Therm,,206.24,248,2013-03-04T00:00:00,2013-04-03T00:00:00
1796193,8931,110547182,Therm,,316.28,373,2014-02-05T00:00:00,2014-03-04T00:00:00
1796193,8931,110547182,Therm,,153.48,199,2013-11-04T00:00:00,2013-12-03T00:00:00
1796193,8931,110547182,Therm,,228.06,261,2012-12-04T00:00:00,2013-01-03T00:00:00
1796193,8931,110547182,Therm,,16.16,7,2013-06-04T00:00:00,2013-07-02T00:00:00
1796193,8931,110547182,Therm,,16.34,6,2012-07-05T00:00:00,2012-08-05T00:00:00
1796193,8931,110547182,Therm,,157.07,174,2012-11-02T00:00:00,2012-12-04T00:00:00
1796193,8931,110547182,Therm,,15.78,6,2012-06-05T00:00:00,2012-07-05T00:00:00
1796193,8931,110547182,Therm,,17.6,7,2012-08-05T00:00:00,2012-09-06T00:00:00
1796193,8931,110547182,Therm,,24.25,22,2012-09-06T00:00:00,2012-10-03T00:00:00
1796193,8931,110547182,Therm,,79.24,105,2012-10-03T00:00:00,2012-11-02T00:00:00
1796194,8912,7104596,Therm,,394.44,447,2014-02-21T00:00:00,2014-03-20T00:00:00
1796194,8912,7104596,Therm,,14.72,4,2013-07-23T00:00:00,2013-08-22T00:00:00
1796194,8912,7104596,Therm,,315.36,389,2013-02-19T00:00:00,2013-03-19T00:00:00
1796194,8912,7104596,Therm,,15.45,5,2012-07-24T00:00:00,2012-08-23T00:00:00
1796194,8912,7104596,Therm,,229.03,262,2014-03-20T00:00:00,2014-04-22T00:00:00
1796194,8912,7104596,Therm,,178.27,254,2013-10-22T00:00:00,2013-11-20T00:00:00
1796194,8912,7104596,Therm,,16.2,8,2013-08-22T00:00:00,2013-09-19T00:00:00
1796194,8912,7104596,Therm,,240.84,313,2013-03-19T00:00:00,2013-04-21T00:00:00
1796194,8912,7104596,Therm,,22.59,18,2012-08-23T00:00:00,2012-09-20T00:00:00
1796194,8912,7104596,Therm,,322.56,435,2013-11-20T00:00:00,2013-12-17T00:00:00
1796194,8912,7104596,Therm,,53.02,60,2013-04-21T00:00:00,2013-05-21T00:00:00
1796194,8912,7104596,Therm,,99.29,138,2012-09-20T00:00:00,2012-10-23T00:00:00
1796194,8912,7104596,Therm,,54.45,70,2013-09-19T00:00:00,2013-10-22T00:00:00
1796194,8912,7104596,Therm,,43.63,60,2012-04-23T00:00:00,2012-05-22T00:00:00
1796194,8912,7104596,Therm,,485.48,630,2013-12-17T00:00:00,2014-01-20T00:00:00
1796194,8912,7104596,Therm,,19.71,11,2013-05-21T00:00:00,2013-06-20T00:00:00
1796194,8912,7104596,Therm,,391.68,476,2012-12-18T00:00:00,2013-01-21T00:00:00
1796194,8912,7104596,Therm,,170.5,214,2012-10-23T00:00:00,2012-11-18T00:00:00
1796194,8912,7104596,Therm,,16.27,7,2012-05-22T00:00:00,2012-06-21T00:00:00
1796194,8912,7104596,Therm,,546.7,667,2014-01-20T00:00:00,2014-02-21T00:00:00
1796194,8912,7104596,Therm,,16.09,4,2013-06-20T00:00:00,2013-07-23T00:00:00
1796194,8912,7104596,Therm,,400.64,502,2013-01-21T00:00:00,2013-02-19T00:00:00
1796194,8912,7104596,Therm,,246.46,280,2012-11-18T00:00:00,2012-12-18T00:00:00
1796194,8912,7104596,Therm,,16.51,5,2012-06-21T00:00:00,2012-07-24T00:00:00
1796194,8903,711235851,kWh,,265.63,2120,2013-01-22T00:00:00,2013-02-20T00:00:00
1796194,8903,711235851,kWh,,243.02,1880,2014-03-21T00:00:00,2014-04-22T00:00:00
1796194,8903,711235851,kWh,,280.8,2200,2014-01-21T00:00:00,2014-02-21T00:00:00
1796194,8903,711235851,kWh,,288.92,2160,2013-05-22T00:00:00,2013-06-21T00:00:00
1796194,8903,711235851,kWh,,253.74,2000,2013-03-20T00:00:00,2013-04-22T00:00:00
1796194,8903,711235851,kWh,,240.81,1880,2014-02-21T00:00:00,2014-03-21T00:00:00
1796194,8903,711235851,kWh,,275.95,2160,2013-12-18T00:00:00,2014-01-21T00:00:00
1796194,8903,711235851,kWh,,342.7,2520,2013-07-23T00:00:00,2013-08-22T00:00:00
1796194,8903,711235851,kWh,,386.03,2800,2012-08-23T00:00:00,2012-09-21T00:00:00
1796194,8903,711235851,kWh,,284.99,2240,2012-12-19T00:00:00,2013-01-22T00:00:00
1796194,8903,711235851,kWh,,469.17,3440,2012-07-24T00:00:00,2012-08-23T00:00:00
1796194,8903,711235851,kWh,,241.27,1800,2012-09-21T00:00:00,2012-10-23T00:00:00
1796194,8903,711235851,kWh,,222.81,1720,2012-10-23T00:00:00,2012-11-19T00:00:00
1796194,8903,711235851,kWh,,656.65,4880,2012-06-21T00:00:00,2012-07-24T00:00:00
1796194,8903,711235851,kWh,,301.24,2360,2012-04-23T00:00:00,2012-05-22T00:00:00
1796194,8903,711235851,kWh,,416.42,3120,2012-05-22T00:00:00,2012-06-21T00:00:00
1796194,8903,711235851,kWh,,352.25,2600,2013-08-22T00:00:00,2013-09-20T00:00:00
1796194,8903,711235851,kWh,,231.49,1760,2013-09-20T00:00:00,2013-10-22T00:00:00
1796194,8903,711235851,kWh,,256.78,2040,2013-04-22T00:00:00,2013-05-22T00:00:00
1796194,8903,711235851,kWh,,241.55,1920,2013-02-20T00:00:00,2013-03-20T00:00:00
1796194,8903,711235851,kWh,,232.67,1840,2013-10-22T00:00:00,2013-11-20T00:00:00
1796194,8903,711235851,kWh,,246.25,1960,2013-11-20T00:00:00,2013-12-18T00:00:00
1796194,8903,711235851,kWh,,454.7,3400,2013-06-21T00:00:00,2013-07-23T00:00:00
1796194,8903,711235851,kWh,,267.96,2080,2012-11-19T00:00:00,2012-12-19T00:00:00
1796195,8938,101842077,Therm,,248.39,339,2013-10-31T00:00:00,2013-12-01T00:00:00
1796195,8938,101842077,Therm,,13.26,3,2013-09-02T00:00:00,2013-09-30T00:00:00
1796195,8938,101842077,Therm,,201.56,275,2013-03-31T00:00:00,2013-04-30T00:00:00
1796195,8938,101842077,Therm,,16.74,5,2012-08-01T00:00:00,2012-09-03T00:00:00
1796195,8938,101842077,Therm,,15.2,4,2013-06-30T00:00:00,2013-07-31T00:00:00
1796195,8938,101842077,Therm,,540.09,679,2013-01-31T00:00:00,2013-02-28T00:00:00
1796195,8938,101842077,Therm,,241.22,280,2012-10-31T00:00:00,2012-12-02T00:00:00
1796195,8938,101842077,Therm,,15.03,4,2012-05-31T00:00:00,2012-07-01T00:00:00
1796195,8938,101842077,Therm,,450.55,608,2013-12-01T00:00:00,2014-01-01T00:00:00
1796195,8938,101842077,Therm,,33.99,30,2013-04-30T00:00:00,2013-06-02T00:00:00
1796195,8938,101842077,Therm,,379.53,442,2012-12-02T00:00:00,2013-01-01T00:00:00
1796195,8938,101842077,Therm,,13.93,4,2012-09-03T00:00:00,2012-10-01T00:00:00
1796195,8938,101842077,Therm,,79.59,126,2012-04-01T00:00:00,2012-05-01T00:00:00
1796195,8938,101842077,Therm,,711.1,902,2014-01-01T00:00:00,2014-02-02T00:00:00
1796195,8938,101842077,Therm,,14.83,5,2013-06-02T00:00:00,2013-06-30T00:00:00
1796195,8938,101842077,Therm,,559.76,712,2013-01-01T00:00:00,2013-01-31T00:00:00
1796195,8938,101842077,Therm,,66.25,85,2012-10-01T00:00:00,2012-10-31T00:00:00
1796195,8938,101842077,Therm,,17.18,9,2012-05-01T00:00:00,2012-05-31T00:00:00
1796195,8938,101842077,Therm,,627.94,756,2014-02-02T00:00:00,2014-03-02T00:00:00
1796195,8938,101842077,Therm,,481.87,534,2014-03-02T00:00:00,2014-03-31T00:00:00
1796195,8938,101842077,Therm,,60.73,82,2013-09-30T00:00:00,2013-10-31T00:00:00
1796195,8938,101842077,Therm,,15.94,4,2013-07-31T00:00:00,2013-09-02T00:00:00
1796195,8938,101842077,Therm,,448.92,558,2013-02-28T00:00:00,2013-03-31T00:00:00
1796195,8938,101842077,Therm,,15.14,4,2012-07-01T00:00:00,2012-08-01T00:00:00
1796195,8909,922219317,kWh,,36.08,228,2014-01-02T00:00:00,2014-02-03T00:00:00
1796195,8909,922219317,kWh,,47.21,305,2013-06-03T00:00:00,2013-07-01T00:00:00
1796195,8909,922219317,kWh,,50.59,360,2013-01-02T00:00:00,2013-02-01T00:00:00
1796195,8909,922219317,kWh,,91.05,622,2012-06-01T00:00:00,2012-07-02T00:00:00
1796195,8909,922219317,kWh,,39.52,266,2014-02-03T00:00:00,2014-03-03T00:00:00
1796195,8909,922219317,kWh,,39.84,249,2013-09-03T00:00:00,2013-10-01T00:00:00
1796195,8909,922219317,kWh,,82.63,572,2013-07-01T00:00:00,2013-08-01T00:00:00
1796195,8909,922219317,kWh,,46.87,333,2013-02-01T00:00:00,2013-03-01T00:00:00
1796195,8909,922219317,kWh,,107.5,748,2012-07-02T00:00:00,2012-08-01T00:00:00
1796195,8909,922219317,kWh,,32.02,201,2014-03-03T00:00:00,2014-04-01T00:00:00
1796195,8909,922219317,kWh,,33.8,215,2013-10-01T00:00:00,2013-11-01T00:00:00
1796195,8909,922219317,kWh,,81.1,556,2013-08-01T00:00:00,2013-09-03T00:00:00
1796195,8909,922219317,kWh,,37.33,245,2013-03-01T00:00:00,2013-04-01T00:00:00
1796195,8909,922219317,kWh,,73.95,487,2012-08-01T00:00:00,2012-09-04T00:00:00
1796195,8909,922219317,kWh,,42.18,286,2013-12-02T00:00:00,2014-01-02T00:00:00
1796195,8909,922219317,kWh,,69.39,508,2013-05-01T00:00:00,2013-06-03T00:00:00
1796195,8909,922219317,kWh,,37.76,245,2012-12-03T00:00:00,2013-01-02T00:00:00
1796195,8909,922219317,kWh,,38.42,250,2012-10-02T00:00:00,2012-11-01T00:00:00
1796195,8909,922219317,kWh,,34.03,213,2012-05-02T00:00:00,2012-06-01T00:00:00
1796195,8909,922219317,kWh,,37.33,245,2013-11-01T00:00:00,2013-12-02T00:00:00
1796195,8909,922219317,kWh,,38.36,256,2013-04-01T00:00:00,2013-05-01T00:00:00
1796195,8909,922219317,kWh,,48.02,325,2012-11-01T00:00:00,2012-12-03T00:00:00
1796195,8909,922219317,kWh,,36.55,219,2012-09-04T00:00:00,2012-10-02T00:00:00
1796195,8909,922219317,kWh,,37.94,246,2012-04-02T00:00:00,2012-05-02T00:00:00
1796195,8904,708561892,kWh,,271.37,2099,2012-10-31T00:00:00,2012-12-02T00:00:00
1796195,8904,708561892,kWh,,320.16,2516,2012-04-01T00:00:00,2012-05-01T00:00:00
1796195,8904,708561892,kWh,,243.98,1888,2014-01-02T00:00:00,2014-02-03T00:00:00
1796195,8904,708561892,kWh,,277.84,2219,2013-10-31T00:00:00,2013-11-30T00:00:00
1796195,8904,708561892,kWh,,358.8,2665,2013-09-02T00:00:00,2013-09-30T00:00:00
1796195,8904,708561892,kWh,,207.65,1632,2013-01-31T00:00:00,2013-02-28T00:00:00
1796195,8904,708561892,kWh,,293.67,2109,2012-09-03T00:00:00,2012-10-01T00:00:00
1796195,8904,708561892,kWh,,216.85,1680,2014-02-03T00:00:00,2014-03-03T00:00:00
1796195,8904,708561892,kWh,,221.24,1712,2014-03-02T00:00:00,2014-03-31T00:00:00
1796195,8904,708561892,kWh,,356.63,2639,2013-06-02T00:00:00,2013-06-30T00:00:00
1796195,8904,708561892,kWh,,307.46,2434,2013-04-30T00:00:00,2013-06-02T00:00:00
1796195,8904,708561892,kWh,,254.02,1968,2012-12-02T00:00:00,2013-01-01T00:00:00
1796195,8904,708561892,kWh,,321.36,2518,2012-05-01T00:00:00,2012-05-31T00:00:00
1796195,8904,708561892,kWh,,442.15,3292,2013-07-30T00:00:00,2013-09-02T00:00:00
1796195,8904,708561892,kWh,,214.53,1681,2013-01-01T00:00:00,2013-01-31T00:00:00
1796195,8904,708561892,kWh,,416.98,3019,2012-07-31T00:00:00,2012-09-03T00:00:00
1796195,8904,708561892,kWh,,414.31,3015,2012-05-31T00:00:00,2012-06-30T00:00:00
1796195,8904,708561892,kWh,,288.18,2302,2013-09-30T00:00:00,2013-10-31T00:00:00
1796195,8904,708561892,kWh,,439.25,3204,2012-06-30T00:00:00,2012-07-31T00:00:00
1796195,8904,708561892,kWh,,302.11,2413,2013-11-30T00:00:00,2014-01-01T00:00:00
1796195,8904,708561892,kWh,,229.67,1805,2013-02-28T00:00:00,2013-03-31T00:00:00
1796195,8904,708561892,kWh,,286.82,2236,2012-10-01T00:00:00,2012-10-31T00:00:00
1796195,8904,708561892,kWh,,240.3,1900,2013-03-31T00:00:00,2013-04-30T00:00:00
1796195,8904,708561892,kWh,,448.58,3360,2013-06-30T00:00:00,2013-07-30T00:00:00
1796196,8917,708722483,kWh,,895.52,7280,2013-07-03T00:00:00,2013-08-05T00:00:00
1796196,8917,708722483,kWh,,796.73,6960,2012-12-05T00:00:00,2013-01-04T00:00:00
1796196,8917,708722483,kWh,,666,5920,2013-11-05T00:00:00,2013-12-04T00:00:00
1796196,8917,708722483,kWh,,747.47,6480,2012-11-02T00:00:00,2012-12-05T00:00:00
1796196,8917,708722483,kWh,,963.39,7680,2012-06-05T00:00:00,2012-07-04T00:00:00
1796196,8917,708722483,kWh,,757.02,6640,2014-03-05T00:00:00,2014-04-03T00:00:00
1796196,8917,708722483,kWh,,779.81,6320,2013-08-05T00:00:00,2013-09-05T00:00:00
1796196,8917,708722483,kWh,,770.24,6880,2013-03-05T00:00:00,2013-04-03T00:00:00
1796196,8917,708722483,kWh,,893.28,8000,2013-01-04T00:00:00,2013-02-05T00:00:00
1796196,8917,708722483,kWh,,886.63,7040,2012-08-05T00:00:00,2012-09-06T00:00:00
1796196,8917,708722483,kWh,,638.35,5200,2013-09-05T00:00:00,2013-10-03T00:00:00
1796196,8917,708722483,kWh,,641.66,5120,2012-09-06T00:00:00,2012-10-04T00:00:00
1796196,8917,708722483,kWh,,701.32,6240,2013-04-03T00:00:00,2013-05-03T00:00:00
1796196,8917,708722483,kWh,,665.17,5760,2012-04-04T00:00:00,2012-05-04T00:00:00
1796196,8917,708722483,kWh,,835.57,7440,2013-12-04T00:00:00,2014-01-06T00:00:00
1796196,8917,708722483,kWh,,656.35,5680,2012-10-04T00:00:00,2012-11-02T00:00:00
1796196,8917,708722483,kWh,,659.36,5840,2013-10-03T00:00:00,2013-11-05T00:00:00
1796196,8917,708722483,kWh,,625.12,5440,2013-05-03T00:00:00,2013-06-05T00:00:00
1796196,8917,708722483,kWh,,730.35,6240,2012-05-04T00:00:00,2012-06-05T00:00:00
1796196,8917,708722483,kWh,,872.39,7680,2014-01-06T00:00:00,2014-02-05T00:00:00
1796196,8917,708722483,kWh,,606.24,4880,2013-06-05T00:00:00,2013-07-03T00:00:00
1796196,8917,708722483,kWh,,862.53,7600,2014-02-05T00:00:00,2014-03-05T00:00:00
1796196,8917,708722483,kWh,,787.09,7040,2013-02-05T00:00:00,2013-03-05T00:00:00
1796196,8917,708722483,kWh,,1141.1,9120,2012-07-04T00:00:00,2012-08-05T00:00:00
1796196,8901,6606070,Therm,,482.41,861,2012-10-03T00:00:00,2012-11-01T00:00:00
1796196,8901,6606070,Therm,,2011.58,2986,2014-01-05T00:00:00,2014-02-05T00:00:00
1796196,8901,6606070,Therm,,60.21,5,2012-07-05T00:00:00,2012-08-06T00:00:00
1796196,8901,6606070,Therm,,572.04,921,2013-04-02T00:00:00,2013-05-03T00:00:00
1796196,8901,6606070,Therm,,1742.88,2453,2014-02-05T00:00:00,2014-03-04T00:00:00
1796196,8901,6606070,Therm,,71.25,48,2013-09-05T00:00:00,2013-10-02T00:00:00
1796196,8901,6606070,Therm,,1349.98,1982,2013-02-04T00:00:00,2013-03-05T00:00:00
1796196,8901,6606070,Therm,,122.32,159,2012-09-06T00:00:00,2012-10-03T00:00:00
1796196,8901,6606070,Therm,,1302.98,1657,2014-03-04T00:00:00,2014-04-03T00:00:00
1796196,8901,6606070,Therm,,335.04,586,2013-10-02T00:00:00,2013-11-04T00:00:00
1796196,8901,6606070,Therm,,1060.55,1539,2013-03-05T00:00:00,2013-04-02T00:00:00
1796196,8901,6606070,Therm,,362.58,800,2012-04-03T00:00:00,2012-05-04T00:00:00
1796196,8901,6606070,Therm,,897,1242,2012-11-01T00:00:00,2012-12-04T00:00:00
1796196,8901,6606070,Therm,,850.95,1355,2013-11-04T00:00:00,2013-12-03T00:00:00
1796196,8901,6606070,Therm,,61.68,17,2013-06-04T00:00:00,2013-07-03T00:00:00
1796196,8901,6606070,Therm,,96.9,95,2012-05-04T00:00:00,2012-06-05T00:00:00
1796196,8901,6606070,Therm,,1719.6,2767,2013-12-03T00:00:00,2014-01-05T00:00:00
1796196,8901,6606070,Therm,,61.8,8,2013-07-03T00:00:00,2013-08-04T00:00:00
1796196,8901,6606070,Therm,,184.63,226,2013-05-03T00:00:00,2013-06-04T00:00:00
1796196,8901,6606070,Therm,,1271.12,1787,2012-12-04T00:00:00,2013-01-03T00:00:00
1796196,8901,6606070,Therm,,58.07,4,2012-08-06T00:00:00,2012-09-06T00:00:00
1796196,8901,6606070,Therm,,56.03,4,2012-06-05T00:00:00,2012-07-05T00:00:00
1796196,8901,6606070,Therm,,60.24,5,2013-08-04T00:00:00,2013-09-05T00:00:00
1796196,8901,6606070,Therm,,1531.78,2291,2013-01-03T00:00:00,2013-02-04T00:00:00
1796197,6947,708544542,kWh,Electricity,221.12,1548,2014-08-12T00:00:00,2014-09-12T00:00:00
1796197,6947,708544542,kWh,Electricity,128.12,935,2014-11-12T00:00:00,2014-12-11T00:00:00
1796197,6947,708544542,kWh,Electricity,140.09,1003,2014-12-11T00:00:00,2015-01-13T00:00:00
1796197,6947,708544542,kWh,Electricity,138.38,977,2014-05-13T00:00:00,2014-06-12T00:00:00
1796197,6947,708544542,kWh,Electricity,124.62,922,2013-11-12T00:00:00,2013-12-11T00:00:00
1796197,6947,708544542,kWh,Electricity,131.16,952,2013-12-11T00:00:00,2014-01-13T00:00:00
1796197,6947,708544542,kWh,Electricity,140.01,996,2015-01-13T00:00:00,2015-02-12T00:00:00
1796197,6947,708544542,kWh,Electricity,123.16,898,2014-02-13T00:00:00,2014-03-13T00:00:00
1796197,6947,708544542,kWh,Electricity,133.54,971,2014-01-13T00:00:00,2014-02-13T00:00:00
1796197,6947,708544542,kWh,Electricity,235.8,1682,2013-07-12T00:00:00,2013-08-13T00:00:00
1796197,6947,708544542,kWh,Electricity,164.14,1157,2014-09-12T00:00:00,2014-10-14T00:00:00
1796197,6947,708544542,kWh,Electricity,95.06,659,2014-03-13T00:00:00,2014-04-11T00:00:00
1796197,6947,708544542,kWh,Electricity,198.65,1454,2013-09-12T00:00:00,2013-10-14T00:00:00
1796197,6947,708544542,kWh,Electricity,225.73,1613,2013-08-13T00:00:00,2013-09-12T00:00:00
1796197,6947,708544542,kWh,Electricity,206.16,1447,2014-07-15T00:00:00,2014-08-12T00:00:00
1796197,6947,708544542,kWh,Electricity,250.69,1764,2014-06-12T00:00:00,2014-07-15T00:00:00
1796197,6947,708544542,kWh,Electricity,153.41,1146,2014-10-14T00:00:00,2014-11-12T00:00:00
1796197,6947,708544542,kWh,Electricity,94.68,642,2014-04-11T00:00:00,2014-05-13T00:00:00
1796197,6947,708544542,kWh,Electricity,134.63,1007,2013-10-14T00:00:00,2013-11-12T00:00:00
1796197,6947,708544542,kWh,Electricity,95.06,659,2014-03-28T00:00:00,2014-04-25T00:00:00
1796197,6947,708544542,kWh,Electricity,153.41,1146,2014-10-29T00:00:00,2014-11-26T00:00:00
1796197,6947,708544542,kWh,Electricity,250.69,1764,2014-06-27T00:00:00,2014-07-29T00:00:00
1796197,6947,708544542,kWh,Electricity,94.68,642,2014-04-26T00:00:00,2014-05-27T00:00:00
1796197,6947,708544542,kWh,Electricity,131.16,952,2013-12-26T00:00:00,2014-01-27T00:00:00
1796197,6939,110546957,Therm,Natural Gas,137.93,158,2014-12-11T00:00:00,2015-01-13T00:00:00
1796197,6939,110546957,Therm,Natural Gas,11.52,,2014-07-15T00:00:00,2014-08-12T00:00:00
1796197,6939,110546957,Therm,Natural Gas,12.35,,2014-08-12T00:00:00,2014-09-11T00:00:00
1796197,6939,110546957,Therm,Natural Gas,59.01,66,2013-11-11T00:00:00,2013-12-10T00:00:00
1796197,6939,110546957,Therm,Natural Gas,12.35,,2013-08-13T00:00:00,2013-09-12T00:00:00
1796197,6939,110546957,Therm,Natural Gas,46.59,64,2014-09-11T00:00:00,2014-09-11T00:00:00
1796197,6939,110546957,Therm,Natural Gas,180.09,212,2014-01-12T00:00:00,2014-02-12T00:00:00
1796197,6939,110546957,Therm,Natural Gas,15.22,3,2014-09-11T00:00:00,2014-10-13T00:00:00
1796197,6939,110546957,Therm,Natural Gas,13.51,1,2014-05-12T00:00:00,2014-06-12T00:00:00
1796197,6939,110546957,Therm,Natural Gas,18.71,11,2013-10-13T00:00:00,2013-11-11T00:00:00
1796197,6939,110546957,Therm,Natural Gas,20.16,11,2014-10-13T00:00:00,2014-11-12T00:00:00
1796197,6939,110546957,Therm,Natural Gas,128.98,157,2013-12-10T00:00:00,2014-01-12T00:00:00
1796197,6939,110546957,Therm,Natural Gas,13.57,,2013-07-11T00:00:00,2013-08-13T00:00:00
1796197,6939,110546957,Therm,Natural Gas,110.31,134,2015-01-13T00:00:00,2015-02-12T00:00:00
1796197,6939,110546957,Therm,Natural Gas,79.48,79,2014-03-13T00:00:00,2014-04-10T00:00:00
1796197,6939,110546957,Therm,Natural Gas,,,2014-12-11T00:00:00,2014-12-11T00:00:00
1796197,6939,110546957,Therm,Natural Gas,84.11,92,2014-11-12T00:00:00,2014-12-11T00:00:00
1796197,6939,110546957,Therm,Natural Gas,13.57,,2014-06-12T00:00:00,2014-07-15T00:00:00
1796197,6939,110546957,Therm,Natural Gas,35.5,29,2014-04-10T00:00:00,2014-05-12T00:00:00
1796197,6939,110546957,Therm,Natural Gas,143.62,157,2014-02-12T00:00:00,2014-03-13T00:00:00
1796197,6939,110546957,Therm,Natural Gas,12.75,,2013-09-12T00:00:00,2013-10-13T00:00:00
1796197,6939,110546957,Therm,Natural Gas,137.93,158,2014-12-26T00:00:00,2015-01-27T00:00:00
1796197,6939,110546957,Therm,Natural Gas,46.59,64,2014-09-26T00:00:00,2014-09-25T00:00:00
1796198,8899,7100270,Therm,,616,749,2014-12-03T00:00:00,2015-01-06T00:00:00
1796198,8899,7100270,Therm,,196.62,267,2014-10-02T00:00:00,2014-11-04T00:00:00
1796198,8899,7100270,Therm,,79.25,86,2014-05-03T00:00:00,2014-06-04T00:00:00
1796198,8899,7100270,Therm,,165.01,257,2013-10-03T00:00:00,2013-11-05T00:00:00
1796198,8899,7100270,Therm,,18.87,7,2014-07-02T00:00:00,2014-08-04T00:00:00
1796198,8899,7100270,Therm,,782.63,943,2014-02-05T00:00:00,2014-03-04T00:00:00
1796198,8899,7100270,Therm,,782.27,1064,2013-12-03T00:00:00,2014-01-05T00:00:00
1796198,8899,7100270,Therm,,13.57,,2013-07-03T00:00:00,2013-08-05T00:00:00
1796198,8899,7100270,Therm,,542.7,600,2014-03-04T00:00:00,2014-04-02T00:00:00
1796198,8899,7100270,Therm,,500.58,630,2014-11-04T00:00:00,2014-12-03T00:00:00
1796198,8899,7100270,Therm,,34.55,33,2014-09-03T00:00:00,2014-10-02T00:00:00
1796198,8899,7100270,Therm,,308.32,380,2014-04-02T00:00:00,2014-05-03T00:00:00
1796198,8899,7100270,Therm,,13.09,2,2013-09-04T00:00:00,2013-10-03T00:00:00
1796198,8899,7100270,Therm,,576.09,774,2015-01-06T00:00:00,2015-02-03T00:00:00
1796198,8899,7100270,Therm,,421.93,577,2013-11-05T00:00:00,2013-12-03T00:00:00
1796198,8899,7100270,Therm,,15.24,5,2014-06-04T00:00:00,2014-07-02T00:00:00
1796198,8899,7100270,Therm,,908.75,1148,2014-01-05T00:00:00,2014-02-05T00:00:00
1796198,8899,7100270,Therm,,16.28,6,2014-08-04T00:00:00,2014-09-03T00:00:00
1796198,8899,7100270,Therm,,12.35,,2013-08-05T00:00:00,2013-09-04T00:00:00
1796198,8888,708722439,kWh,,261.87,1980,2015-01-05T00:00:00,2015-02-04T00:00:00
1796198,8888,708722439,kWh,,49.43,240,2013-07-03T00:00:00,2013-08-05T00:00:00
1796198,8888,708722439,kWh,,125.54,840,2013-08-05T00:00:00,2013-09-04T00:00:00
1796198,8888,708722439,kWh,,189.73,1440,2014-04-03T00:00:00,2014-05-04T00:00:00
1796198,8888,708722439,kWh,,208.67,1500,2013-09-04T00:00:00,2013-10-03T00:00:00
1796198,8888,708722439,kWh,,307.86,2400,2014-12-02T00:00:00,2015-01-05T00:00:00
1796198,8888,708722439,kWh,,212.42,1620,2014-10-03T00:00:00,2014-11-05T00:00:00
1796198,8888,708722439,kWh,,133.72,960,2014-05-04T00:00:00,2014-06-04T00:00:00
1796198,8888,708722439,kWh,,130.76,960,2013-10-03T00:00:00,2013-11-04T00:00:00
1796198,8888,708722439,kWh,,213.7,1500,2014-06-04T00:00:00,2014-07-03T00:00:00
1796198,8888,708722439,kWh,,230.67,1800,2014-11-05T00:00:00,2014-12-02T00:00:00
1796198,8888,708722439,kWh,,115.51,840,2013-11-04T00:00:00,2013-12-04T00:00:00
1796198,8888,708722439,kWh,,271.24,1920,2014-07-03T00:00:00,2014-08-05T00:00:00
1796198,8888,708722439,kWh,,195.28,1500,2014-02-05T00:00:00,2014-03-05T00:00:00
1796198,8888,708722439,kWh,,152.94,1140,2013-12-04T00:00:00,2014-01-06T00:00:00
1796198,8888,708722439,kWh,,222.15,1560,2014-08-05T00:00:00,2014-09-04T00:00:00
1796198,8888,708722439,kWh,,210.21,1620,2014-03-05T00:00:00,2014-04-03T00:00:00
1796198,8888,708722439,kWh,,167.61,1260,2014-01-06T00:00:00,2014-02-05T00:00:00
1796198,8888,708722439,kWh,,196.17,1380,2014-09-04T00:00:00,2014-10-03T00:00:00
1796200,6962,708626798,kWh,Electricity,348.45,2720,2014-12-10T00:00:00,2015-01-13T00:00:00
1796200,6962,708626798,kWh,Electricity,196.03,1440,2014-05-13T00:00:00,2014-06-12T00:00:00
